input,target
"tutor: Câu yêu cầu đọc: ""He asked."" Văn bản Whisper nhận được: ""He asked"" (tách rời /hiː æskt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Too early."" Văn bản Whisper nhận được: ""Too early"" (tách rời /tuː ˈɜːli/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Go in."" Văn bản Whisper nhận được: ""Go in"" (tách rời /ɡəʊ ɪn/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""See you."" Văn bản Whisper nhận được: ""See you"" (tách rời /siː juː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is."" Văn bản Whisper nhận được: ""He is"" (tách rời /hiː ɪz/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""How are you?"" Văn bản Whisper nhận được: ""How are you?"" (tách rời /haʊ ɑːr juː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""My only."" Văn bản Whisper nhận được: ""My only"" (tách rời /maɪ ˈəʊnli/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""The end."" Văn bản Whisper nhận được: ""The end"" (tách rời /ðə end/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""A apple."" Văn bản Whisper nhận được: ""A apple"" (tách rời /ə ˈæpəl/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Ice cream."" Văn bản Whisper nhận được: ""Ice cream"" (tách rời /aɪs kriːm/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Last time."" Văn bản Whisper nhận được: ""Last time"" (tách rời /lɑːst taɪm/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Old man."" Văn bản Whisper nhận được: ""Old man"" (tách rời /əʊld mæn/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Good morning."" Văn bản Whisper nhận được: ""Good morning"" (tách rời /ɡʊd ˈmɔːnɪŋ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Have fun."" Văn bản Whisper nhận được: ""Have fun"" (tách rời /hæv fʌn/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""This thing."" Văn bản Whisper nhận được: ""This thing"" (tách rời /ðɪs θɪŋ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Those shoes."" Văn bản Whisper nhận được: ""Those shoes"" (tách rời /ðəʊz ʃuːz/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Nice shoes."" Văn bản Whisper nhận được: ""Nice shoes"" (tách rời /naɪs ʃuːz/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What time?"" Văn bản Whisper nhận được: ""What time?"" (tách rời /wɒt taɪm/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Get down."" Văn bản Whisper nhận được: ""Get down"" (tách rời /ɡet daʊn/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Make coffee."" Văn bản Whisper nhận được: ""Make coffee"" (tách rời /meɪk ˈkɒfi/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Big car."" Văn bản Whisper nhận được: ""Big car"" (tách rời /bɪɡ kɑːr/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Red pen."" Văn bản Whisper nhận được: ""Red pen"" (tách rời /red pen/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Cold water."" Văn bản Whisper nhận được: ""Cold water"" (tách rời /kəʊld ˈwɔːtər/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Go on."" Văn bản Whisper nhận được: ""Go on"" (tách rời /ɡəʊ ɒn/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""See us."" Văn bản Whisper nhận được: ""See us"" (tách rời /siː ʌs/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""So I."" Văn bản Whisper nhận được: ""So I"" (tách rời /səʊ aɪ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He ate."" Văn bản Whisper nhận được: ""He ate"" (tách rời /hiː eɪt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She opened."" Văn bản Whisper nhận được: ""She opened"" (tách rời /ʃiː ˈəʊpənd/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""You asked."" Văn bản Whisper nhận được: ""You asked"" (tách rời /juː æskt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""How often?"" Văn bản Whisper nhận được: ""How often?"" (tách rời /haʊ ˈɒfən/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""No idea."" Văn bản Whisper nhận được: ""No idea"" (tách rời /nəʊ aɪˈdɪə/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Two apples."" Văn bản Whisper nhận được: ""Two apples"" (tách rời /tuː ˈæpəlz/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""See a movie."" Văn bản Whisper nhận được: ""See a movie"" (tách rời /siː ə ˈmuːvi/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Go a way."" Văn bản Whisper nhận được: ""Go a way"" (tách rời /ɡəʊ ə weɪ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""The apple."" Văn bản Whisper nhận được: ""The apple"" (tách rời /ðə ˈæpəl/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""An orange."" Văn bản Whisper nhận được: ""An orange"" (tách rời /æn ˈɒrɪndʒ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""In an hour."" Văn bản Whisper nhận được: ""In an hour"" (tách rời /ɪn æn ˈaʊər/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""This is an apple."" Văn bản Whisper nhận được: ""This is an apple"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What is it?"" Văn bản Whisper nhận được: ""What is it?"" (tách rời /wɒt ɪz ɪt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""That is a car."" Văn bản Whisper nhận được: ""That is a car"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I am a student."" Văn bản Whisper nhận được: ""I am a student"" (tách rời /aɪ æm ə ˈstjuːdənt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is an actor."" Văn bản Whisper nhận được: ""He is an actor"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Go and see."" Văn bản Whisper nhận được: ""Go and see"" (tách rời /ɡəʊ ænd siː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Come and get it."" Văn bản Whisper nhận được: ""Come and get it"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Put it on."" Văn bản Whisper nhận được: ""Put it on"" (tách rời /pʊt ɪt ɒn/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Let's eat."" Văn bản Whisper nhận được: ""Let's eat"" (tách rời /lets iːt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""It's okay."" Văn bản Whisper nhận được: ""It's okay"" (tách rời /ɪts əʊˈkeɪ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What's up?"" Văn bản Whisper nhận được: ""What's up?"" (tách rời /wɒts ʌp/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""That's all."" Văn bản Whisper nhận được: ""That's all"" (tách rời /ðæts ɔːl/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""There's a car."" Văn bản Whisper nhận được: ""There's a car"" (tách rời /ðeəz ə kɑːr/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Here's an apple."" Văn bản Whisper nhận được: ""Here's an apple"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Once upon a time."" Văn bản Whisper nhận được: ""Once upon a time"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""First of all."" Văn bản Whisper nhận được: ""First of all"" (tách rời /fɜːst ɒv ɔːl/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Out of order."" Văn bản Whisper nhận được: ""Out of order"" (tách rời /aʊt ɒv ˈɔːdər/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Because of you."" Văn bản Whisper nhận được: ""Because of you"" (tách rời /bɪˈkɒz ɒv juː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""In spite of that."" Văn bản Whisper nhận được: ""In spite of that"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Instead of going."" Văn bản Whisper nhận được: ""Instead of going"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""A lot of people."" Văn bản Whisper nhận được: ""A lot of people"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I'm kind of tired."" Văn bản Whisper nhận được: ""I'm kind of tired"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""You look like you've seen a ghost."" Văn bản Whisper nhận được: ""You look like you've seen a ghost"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I don't know what to do."" Văn bản Whisper nhận được: ""I don't know what to do"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She said she would come."" Văn bản Whisper nhận được: ""She said she would come"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He told me he was happy."" Văn bản Whisper nhận được: ""He told me he was happy"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""We are going to the store."" Văn bản Whisper nhận được: ""We are going to the store"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I have to go now."" Văn bản Whisper nhận được: ""I have to go now"" (tách rời /aɪ hæv tuː ɡəʊ naʊ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I used to live here."" Văn bản Whisper nhận được: ""I used to live here"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I want to go home."" Văn bản Whisper nhận được: ""I want to go home"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Give it to me."" Văn bản Whisper nhận được: ""Give it to me"" (tách rời /ɡɪv ɪt tuː miː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Tell her I'm busy."" Văn bản Whisper nhận được: ""Tell her I'm busy"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Let him go."" Văn bản Whisper nhận được: ""Let him go"" (tách rời /let hɪm ɡəʊ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I miss you."" Văn bản Whisper nhận được: ""I miss you"" (tách rời /aɪ mɪs juː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Nice to meet you."" Văn bản Whisper nhận được: ""Nice to meet you"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Could you help me?"" Văn bản Whisper nhận được: ""Could you help me?"" (tách rời /kʊd juː help miː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What do you want?"" Văn bản Whisper nhận được: ""What do you want?"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I don't know."" Văn bản Whisper nhận được: ""I don't know"" (tách rời /aɪ dəʊnt nəʊ/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""It is a book."" Văn bản Whisper nhận được: ""It is a book"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""There is a cat."" Văn bản Whisper nhận được: ""There is a cat"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""How is it?"" Văn bản Whisper nhận được: ""How is it?"" (tách rời /haʊ ɪz ɪt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Who is it?"" Văn bản Whisper nhận được: ""Who is it?"" (tách rời /huː ɪz ɪt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""When is it?"" Văn bản Whisper nhận được: ""When is it?"" (tách rời /wen ɪz ɪt/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Why is she?"" Văn bản Whisper nhận được: ""Why is she?"" (tách rời /waɪ ɪz ʃiː/).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Where is the station?"" Văn bản Whisper nhận được: ""Where is the station?"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What is the problem?"" Văn bản Whisper nhận được: ""What is the problem?"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""That is the way."" Văn bản Whisper nhận được: ""That is the way"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""How is the weather?"" Văn bản Whisper nhận được: ""How is the weather?"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Where is your brother?"" Văn bản Whisper nhận được: ""Where is your brother?"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What is your name?"" Văn bản Whisper nhận được: ""What is your name?"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She is your sister."" Văn bản Whisper nhận được: ""She is your sister"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""We are your friends."" Văn bản Whisper nhận được: ""We are your friends"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I am your teacher."" Văn bản Whisper nhận được: ""I am your teacher"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""It is my car."" Văn bản Whisper nhận được: ""It is my car"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""That is her bag."" Văn bản Whisper nhận được: ""That is her bag"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I have her number."" Văn bản Whisper nhận được: ""I have her number"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Tell him the truth."" Văn bản Whisper nhận được: ""Tell him the truth"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Give me a hand."" Văn bản Whisper nhận được: ""Give me a hand"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Let's get together."" Văn bản Whisper nhận được: ""Let's get together"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I should have known."" Văn bản Whisper nhận được: ""I should have known"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""You might have forgotten."" Văn bản Whisper nhận được: ""You might have forgotten"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""It must have been difficult."" Văn bản Whisper nhận được: ""It must have been difficult"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He would have called."" Văn bản Whisper nhận được: ""He would have called"" (tách rời).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I could have been there."" Văn bản Whisper nhận được: ""I could have been there"" (tách rời).", || Lỗi:  || HD: .
"tutor: If it will rain, I will stay home.", || Lỗi:  || HD: .
"tutor: If you will heat ice, it melts.", || Lỗi:  || HD: .
tutor: I will call you if I will have time., || Lỗi:  || HD: .
"tutor: If you don't study, you will fail. (câu đúng) - Học viên viết ""If you won't study, you will fail.""", || Lỗi:  || HD: .
"tutor: Unless you study, you won't pass the exam. (câu đúng) - Học viên viết ""Unless you don't study, you won't pass.""", || Lỗi:  || HD: .
"tutor: If you heat ice, it will melt. (câu điều kiện loại 0 nên dùng 'melts' thay vì 'will melt')", || Lỗi:  || HD: .
"tutor: If I will see her, I will tell her.", || Lỗi:  || HD: .
"tutor: Unless you don't hurry, you will miss the bus.", || Lỗi:  || HD: .
"tutor: If you will go to bed late, you will be tired.", || Lỗi:  || HD: .
"tutor: If you will touch the fire, you get burned.", || Lỗi:  || HD: .
"tutor: If it rains tomorrow, we will cancel the picnic. (câu đúng) - Học viên viết ""If it will rain tomorrow, we cancel the picnic.""", || Lỗi:  || HD: .
"tutor: Unless you will study, you will fail.", || Lỗi:  || HD: .
"tutor: If you will help me, I will finish faster.", || Lỗi:  || HD: .
"tutor: If water reaches 100 degrees, it will boil. (nên dùng loại 0: boils)", || Lỗi:  || HD: .
tutor: I will go to the party if I will be free., || Lỗi:  || HD: .
"tutor: Unless she doesn't call, I will wait.", || Lỗi:  || HD: .
"tutor: If you don't water plants, they die. (câu đúng loại 0) - Học viên viết ""If you won't water plants, they will die.""", || Lỗi:  || HD: .
"tutor: If I am late, my boss will be angry. (câu đúng) - Học viên viết ""If I will be late, my boss is angry.""", || Lỗi:  || HD: .
"tutor: Unless you will leave now, you will miss the train.", || Lỗi:  || HD: .
"tutor: If you heat ice, it turns into water. (câu đúng loại 0) - Học viên viết ""If you will heat ice, it will turn into water.""", || Lỗi:  || HD: .
"tutor: If she will come, I will be happy.", || Lỗi:  || HD: .
"tutor: Unless you don't try, you will never succeed.", || Lỗi:  || HD: .
"tutor: If you don't hurry, you will miss the bus. (câu đúng) - Học viên viết ""If you won't hurry, you miss the bus.""", || Lỗi:  || HD: .
"tutor: If I am the president, I will reduce taxes. (câu đúng) - Học viên viết ""If I will be the president, I reduce taxes.""", || Lỗi:  || HD: .
"tutor: Unless it rains, we will go to the beach. (câu đúng) - Học viên viết ""Unless it doesn't rain, we will go to the beach.""", || Lỗi:  || HD: .
"tutor: If you drop a glass, it will break. (nên dùng loại 0: breaks)", || Lỗi:  || HD: .
"tutor: If she will pass the exam, she will go to university.", || Lỗi:  || HD: .
"tutor: Unless you don't study, you will fail.", || Lỗi:  || HD: .
"tutor: If it will snow tomorrow, school will close.", || Lỗi:  || HD: .
"tutor: If you mix yellow and blue, you will get green. (nên dùng loại 0: get)", || Lỗi:  || HD: .
"tutor: If I will be free tomorrow, I will visit you.", || Lỗi:  || HD: .
"tutor: Unless you don't wear a coat, you will catch a cold.", || Lỗi:  || HD: .
"tutor: If you will eat too much, you will get sick.", || Lỗi:  || HD: .
"tutor: If you heat water to 100 degrees, it boils. (câu đúng) - Học viên viết ""If you will heat water to 100 degrees, it will boil.""", || Lỗi:  || HD: .
"tutor: If she will not come, I will be sad.", || Lỗi:  || HD: .
"tutor: Unless you don't study hard, you won't pass.", || Lỗi:  || HD: .
"tutor: If you will help me, I will appreciate it.", || Lỗi:  || HD: .
"tutor: If you drop an egg, it will break. (nên dùng loại 0: breaks)", || Lỗi:  || HD: .
"tutor: If I will see him, I will tell him the news.", || Lỗi:  || HD: .
"tutor: Unless you don't rest, you will get sick.", || Lỗi:  || HD: .
"tutor: If you will not study, you will fail.", || Lỗi:  || HD: .
"tutor: If you freeze water, it becomes ice. (câu đúng loại 0) - Học viên viết ""If you will freeze water, it will become ice.""", || Lỗi:  || HD: .
"tutor: If it will be sunny tomorrow, we will go swimming.", || Lỗi:  || HD: .
"tutor: Unless you don't apologize, I won't forgive you.", || Lỗi:  || HD: .
"tutor: If you will press this button, the machine stops.", || Lỗi:  || HD: .
"tutor: If she will be late, we will start without her.", || Lỗi:  || HD: .
"tutor: Unless you don't leave now, you will miss the plane.", || Lỗi:  || HD: .
"tutor: If you will go outside without a coat, you will catch a cold.", || Lỗi:  || HD: .
"tutor: If you mix red and white, you get pink. (câu đúng loại 0) - Học viên viết ""If you will mix red and white, you will get pink.""", || Lỗi:  || HD: .
"tutor: If I will have time, I will help you.", || Lỗi:  || HD: .
"tutor: Unless you don't eat, you will be hungry.", || Lỗi:  || HD: .
"tutor: If you will call me, I will answer.", || Lỗi:  || HD: .
"tutor: If you don't water flowers, they die. (câu đúng loại 0) - Học viên viết ""If you won't water flowers, they will die.""", || Lỗi:  || HD: .
"tutor: If it will rain, I will take an umbrella.", || Lỗi:  || HD: .
"tutor: Unless you don't study, you won't pass the exam.", || Lỗi:  || HD: .
"tutor: If you will study hard, you will get good grades.", || Lỗi:  || HD: .
"tutor: If you press this button, the light turns on. (câu đúng loại 0) - Học viên viết ""If you will press this button, the light will turn on.""", || Lỗi:  || HD: .
"tutor: If I will be late, please wait for me.", || Lỗi:  || HD: .
"tutor: Unless you don't practice, you won't get better.", || Lỗi:  || HD: .
"tutor: If you will cook dinner, I will wash the dishes.", || Lỗi:  || HD: .
"tutor: If you heat ice, it will melt. (nên dùng loại 0: melts)", || Lỗi:  || HD: .
"tutor: If I will be in town, I will visit you.", || Lỗi:  || HD: .
"tutor: Unless you don't wear a helmet, you will get injured.", || Lỗi:  || HD: .
"tutor: If you will go to bed early, you will feel rested.", || Lỗi:  || HD: .
"tutor: If you leave ice in the sun, it melts. (câu đúng loại 0) - Học viên viết ""If you will leave ice in the sun, it will melt.""", || Lỗi:  || HD: .
"tutor: If it will be nice tomorrow, we will have a picnic.", || Lỗi:  || HD: .
"tutor: Unless you don't rest, you will be exhausted.", || Lỗi:  || HD: .
"tutor: If you will water the plants, they will grow.", || Lỗi:  || HD: .
"tutor: If you heat metal, it expands. (câu đúng loại 0) - Học viên viết ""If you will heat metal, it will expand.""", || Lỗi:  || HD: .
"tutor: If I will wake up late, I will miss the bus.", || Lỗi:  || HD: .
"tutor: Unless you don't save money, you won't buy a house.", || Lỗi:  || HD: .
"tutor: If you will study regularly, you will improve.", || Lỗi:  || HD: .
"tutor: If you drop a fragile object, it breaks. (câu đúng loại 0) - Học viên viết ""If you will drop a fragile object, it will break.""", || Lỗi:  || HD: .
"tutor: If it will be cold tomorrow, I will wear a coat.", || Lỗi:  || HD: .
"tutor: Unless you don't ask, you won't receive.", || Lỗi:  || HD: .
"tutor: If you will eat healthy food, you will feel better.", || Lỗi:  || HD: .
"tutor: If you put water in the freezer, it becomes ice. (câu đúng loại 0) - Học viên viết ""If you will put water in the freezer, it will become ice.""", || Lỗi:  || HD: .
"tutor: If I will see a sale, I will buy something.", || Lỗi:  || HD: .
"tutor: Unless you don't practice, you won't succeed.", || Lỗi:  || HD: .
"tutor: If you will arrive early, you will get a good seat.", || Lỗi:  || HD: .
"tutor: If you leave milk out, it spoils. (câu đúng loại 0) - Học viên viết ""If you will leave milk out, it will spoil.""", || Lỗi:  || HD: .
"tutor: If I will have enough money, I will travel.", || Lỗi:  || HD: .
"tutor: Unless you don't try, you won't know.", || Lỗi:  || HD: .
"tutor: If you will wear a seatbelt, you will be safe.", || Lỗi:  || HD: .
"tutor: If you don't study, you won't pass. (câu đúng) - Học viên viết ""If you will not study, you won't pass.""", || Lỗi:  || HD: .
"tutor: If you press this switch, the fan turns on. (câu đúng loại 0) - Học viên viết ""If you will press this switch, the fan will turn on.""", || Lỗi:  || HD: .
"tutor: If it will be foggy tomorrow, I will drive slowly.", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I need to record the record."" Văn bản Whisper nhận được: ""I need to REcord the REcord."" (nhấn cả hai như nhau hoặc sai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She is a beautiful girl."" Văn bản Whisper nhận được: ""She is a BEAUtiFUL girl."" (nhấn sai âm tiết)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""We stayed at a hotel."" Văn bản Whisper nhận được: ""We stayed at a HOtel."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She is an excellent student."" Văn bản Whisper nhận được: ""She is an exCELlent student."" (nhấn âm tiết thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I love photography."" Văn bản Whisper nhận được: ""I love phoTOgraphy."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is an engineer."" Văn bản Whisper nhận được: ""He is an ENgineer."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""This information is correct."" Văn bản Whisper nhận được: ""This inFORmation is correct."" (nhấn sai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She studies economics."" Văn bản Whisper nhận được: ""She studies ecoNOMics."" (nhấn sai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She bought a present for me."" Văn bản Whisper nhận được: ""She bought a preSENT for me."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is very intelligent."" Văn bản Whisper nhận được: ""He is very inTELLigent."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""We need to develop a plan."" Văn bản Whisper nhận được: ""We need to DEvelop a plan."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She is a successful businesswoman."" Văn bản Whisper nhận được: ""She is a SUccessful businesswoman."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I'm interested in history."" Văn bản Whisper nhận được: ""I'm INterested in history."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He works in a laboratory."" Văn bản Whisper nhận được: ""He works in a laBOratory."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is a photographer."" Văn bản Whisper nhận được: ""He is a PHOtographer."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""It's a difficult question."" Văn bản Whisper nhận được: ""It's a diffiCULT question."" (nhấn âm cuối)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She is a university student."" Văn bản Whisper nhận được: ""She is a uniVERSity student."" (nhấn âm thứ ba)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He has a great personality."" Văn bản Whisper nhận được: ""He has a great perSONality."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She is an expert in economics."" Văn bản Whisper nhận được: ""She is an EXPert in economics."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""The country exports oil."" Văn bản Whisper nhận được: ""The country EXports oil."" (nhấn đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She bought a new computer."" Văn bản Whisper nhận được: ""She bought a new comPUter."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is a professional athlete."" Văn bản Whisper nhận được: ""He is a PROfessional athlete."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She loves chocolate."" Văn bản Whisper nhận được: ""She loves choCOlate."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is a vegetarian."" Văn bản Whisper nhận được: ""He is a vegeTArian."" (nhấn âm thứ ba)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""We need to focus on education."" Văn bản Whisper nhận được: ""We need to focus on eduCAtion."" (nhấn âm thứ ba)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She is a scientist."" Văn bản Whisper nhận được: ""She is a SCIentist."" (nhấn âm đầu)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He is optimistic about the future."" Văn bản Whisper nhận được: ""He is opTImitic about the future."" (nhấn âm thứ hai)", || Lỗi:  || HD: .
